,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
53,b64ed91eab98972150bdaf77ca921934,3da7750bf3c1dbd724624a60a9f5942b,21310,rio de janeiro,RJ
54,8247b5583327ab8be19f96e1fb82f77b,d85547cd859833520b311b4458a14c1c,23970,parati,RJ
55,8fcaa9368903f3a9a28aeaff28c14638,3af0b2f7654f613ff1527b997a2ac57e,79804,dourados,MS
56,a9b0d1c26105279e1b8edc63d06bd668,3d49f4455a3947c8dd7e972b3ad8cb76,5017,sao paulo,SP
57,aa9f03ecd3728c9bd12e6d962c66c7cb,b03e9d9818ee170e9d6b983803c7d406,75388,trindade,GO
58,230c0d740401730c7197d16376893525,a302a693d5722d95984e6472150b9391,85808,cascavel,PR
59,a905baa530258422594f1b05615bd225,c80da60feddb7cf8325bd104032e314a,60140,fortaleza,CE
60,4fa19f7da692e6bf9602aaad3c372eda,a2b8841410cf77619574d311cd06fd5e,72270,brasilia,DF
61,03f846ad03437d864a8d2a22976dcafe,7677c213007e9a6ec9267ea50b5ce5bc,2075,sao paulo,SP
62,de4e13fd7d6469c5ada77d0843c55e42,0c17f9ac28cbd7323f0f4043e9db5907,96015,pelotas,RS
63,8276de07ef25225d412b8462d73f8664,332cf4e83e16004ba7dca932ce82475b,90010,porto alegre,RS
64,cc32707d2e2f7c92ab449f9b28154809,0d516ca029d6a28d5cfddd80b27a26dc,22440,rio de janeiro,RJ
65,a02f66c3af7b16eec19ddcd98b645fe3,b3548d0cec408ae13d143bb4eeebaa6c,13323,salto,SP
66,26acee41e2f75689a5615892f06ea0bd,c3293e875ffb1116018edf76d24e52a2,30190,belo horizonte,MG
67,f64cdee66599119324ce57a97e43700d,d89e05e2d23c3d8247aeecd07758004b,13212,jundiai,SP
68,7ab7a537b678b6dd73d825ff6ee7be9d,dad5018ffc0de85eb72f72575b552784,29307,cachoeiro de itapemirim,ES
69,7300450cedf7e4c35c243c4a03c1e8a6,95700615deef776ed32faa08f0be634e,12280,cacapava,SP
70,4c7241af24b5344cb01fe687643de4fe,b157c176c3fe04914fde33f2dc8b878a,60336,fortaleza,CE
71,97e126f19a6f04b3462619f36862bcd2,d4397835ae287e492b186d497099439a,11310,sao vicente,SP
72,6d27a9361e591da38c87a5e70253f3f2,76b029c87118a29f2e3de420f5ec2fa2,38408,uberlandia,MG
73,6810c3dc47f641181fcc7f73275c3d19,7eaa86786b5955ab188db287f4726d79,37720,botelhos,MG
74,b514422efcf14bef34858a0829bef189,b436a108536c1dabbc1d3e808d782df9,24431,sao goncalo,RJ
75,0aae2862f8eac77f10a34f44860720ac,cd076285a12f40041b32f5ad8c98699f,5890,sao paulo,SP
76,6c9a5923526346cbc0bd7bbd92269c01,cf6d4152d758efc43910e0141ae5b912,3733,sao paulo,SP
77,1b2cb35b19b40b61f953d32ea157b337,468d559ef2dcd2bea6d8db78959fb90f,83709,araucaria,PR
78,12d1b4294fef21016c9614eb31e55e15,7556f182460418cf30957e6ce377c674,11347,sao vicente,SP
79,f6529ffebe6b3440d45d89604a4239ac,e5dbefdfdf3eff75c8e6cd655f128279,26272,nova iguacu,RJ
80,8264e3518163dd09211870b24a5d741d,67d21c8bea9d6017d1b124d3879dd815,5415,sao paulo,SP
81,8392e3d4cfeec63f2a8bfea68bf1f91f,fd2d5fdb84e65fa6b54b98b0e2df5645,59655,areia branca,RN
82,38d1cd89306128348ffdf4cc23f3a50a,d491a65a6ef3c04e145d37395996bad7,4548,sao paulo,SP
83,91ec76836092bba85d11761078ed7bb5,6edd17d0a29e2d4057e694afee5eaa3b,28010,campos dos goytacazes,RJ
84,f9dfa0a2934ffbb22e66924952548be8,bf6e263ffc1f89999827615522b0aa45,13573,sao carlos,SP
85,5a3260cfde2a918b597dada7ddd247bb,6d3f61e35d0422fd8cae65b1798784be,2175,sao paulo,SP
86,ee3a81b2771fec5f9e982cdb1b3a4804,a9a77b4e25980b7ca58cb71f878abb27,37500,itajuba,MG
87,784c407781aa34749a388c9283782b56,eca666aec08df69fe31aa9a11d4a3302,90670,porto alegre,RS
88,3f6ede29d4c69cd3316d2035b6cec1fb,7a380cb5434e6b6b5b37d45bb99dbe8a,9890,sao bernardo do campo,SP
89,6bed27564bd99d78d09c1fac13da56fd,463093247faa080167d77f2e6d1b297d,13321,salto,SP
90,670254dd2e886ffe621b3831afb47d7d,914b142462685e3161cf3a9f4152a028,44380,cruz das almas,BA
91,f7cb015ff73be957ee6a30e2577742c5,e235442a956c524e6c141141171f5801,27700,vassouras,RJ
92,ea2196dc456ba36fe4f6b81dca4867d4,4a4de987b37555970ffcc9608d858a72,44033,feira de santana,BA
93,09241c552e9fe2420997a6c535e9d408,44e9a1246448bd68a2e3bf0f1966c57a,4537,sao paulo,SP
94,e50a30de3c32f9406a7185f40ce6874d,b4d6e1b900d99b52e901860bc1f44e35,71540,brasilia,DF
95,f89c1a6b9c966869e441e55bc14acddc,809353196a0456095716566dd226bb48,13569,sao carlos,SP
96,23e96758fd640560e9b1fbcda90abfc4,9e1f719fe5b17b9c51905fee6d6385c1,5565,sao paulo,SP
97,369708cabd9831ea6fde670a3b602a92,94b731a41867b47c3856e324840c4c99,3636,sao paulo,SP
98,5f8b4882b5a4ec7bf6d2107e6cd0cf29,694cb45ff29b603ac2acd51016770097,24120,niteroi,RJ
99,ad6891a1937cb8723a2c08ba1ae59873,9dbb05f5577e862337b93feb8f358839,65058,sao luis,MA
100,ae76a4650235ab18764708174f1da31e,2b6082a140c439e2df870c85b0aa5e88,2983,sao paulo,SP
101,a1b9e0e44dbb043645cd14b00849a705,eab761ccdba80c5b9a7f01b16543da0f,4105,sao paulo,SP
102,443b534d0d27a8aa9a184d4869bcbe7a,4071d48a2d0d0bf179c06fc42b962e1f,89260,jaragua do sul,SC
103,126cf4e9fd189d2d64bc9b112fd6a5e8,90d479448b39ad9586d05da64cfb695b,62016,sobral,CE
104,530220145a68ef57f0cc54faf1061f8c,7b24d0e6584ac5a21ec1256d96965500,35500,divinopolis,MG
105,4cc465bb8ccb079ba561852ffa794668,7981196c7252350915beb9a7367d40b2,8743,mogi das cruzes,SP
106,9b7822c67a91b431e9254007b587214d,9d0ac1cdbfc919d676e2c2377abb32c1,71928,brasilia,DF
107,1f6ba909178c5b0e523cabcadb617a4c,b1a049b952fdc19b69b2865c29986b9c,4938,sao paulo,SP
108,39c9dc82d5f60eb1ee8bc4fe4aa29dc6,1f6d48610f32c723924f9af3e88f1c64,2209,sao paulo,SP
109,560829a36d563e8395cc073071a02bfd,fa7e6f153b7724fda5c1d7cc7b9ae4ec,25850,paraiba do sul,RJ
110,b80adce6a72fc096b80a540312a24a95,8728c766c84eeda24b3e54fe6e632051,53437,paulista,PE
111,eb67e9bd3357fbacdbef99759f919573,4bc7250d4b42b3374eb6f41b12429592,4710,sao paulo,SP
112,70a8cfb1730fd53e5c15f2a62e1e5448,29f61e71b90b55a988f45a66bb91bfb7,6382,carapicuiba,SP
113,8891eb5ca0e28df961b2b5b8f3c0eb23,13ac6da47fef1b17b16f511e03b57918,2632,sao paulo,SP
114,eb03682e1118b3af176b229932bfa8be,9553802042571deac62d5789ed18a241,95765,bom principio,RS
115,db781c2a257ae6fb647104d94c9af367,37e1a83b513512531032b4a9c43bab5d,2631,sao paulo,SP
116,fe6d73ac006153a398439253006e5adc,60f874c577dc096ecd52bd0bf6bd5942,36780,astolfo dutra,MG
117,aa0fbd830c89acc3d79d311ff43d0920,eabd76f3506262b0db0dda1d48394a9b,80050,curitiba,PR
118,af9d76931724cedc3b32de0c5aabcc8a,93bf5d4e752358fa9ea738ebf793cb79,30664,belo horizonte,MG
119,b0964d76975dbc174b623b5a300973d5,24a5c2b24a4467c37e2f54c1b311de93,86990,marialva,PR
120,bf60fa574e188373d3cb331d04aeb4f1,54fccbde5e005f2dbc6ad8d5473c9ac7,8490,sao paulo,SP
121,66cc929741c3d1d277e05b4540bf9a8c,1bdff446efb5846d0969eaf8978d4342,15015,sao jose do rio preto,SP
122,e32daa14dfa90eff675034dc7d462cf3,52e57dd9218d99ea21b26f00c9151761,28909,cabo frio,RJ
123,23ff88906d6e5bfbb904867f888b3658,d04c37e1699d05ba4f5fe7cf2bffc97a,32140,contagem,MG
124,8d1b923f85a34afac5bd669d50417602,82e96a74eeb99b61395a1403630fe437,38410,uberlandia,MG
125,7897c2b0a7cb0636ec2d75020c14c1a5,7b3b8cf6cef1b5fb3f47348a33cd6d42,86640,cafeara,PR
126,3ccb27f9c7ee205656acef98c19fc061,f32cdbbeca0aba5358bddc018dd12b09,91340,porto alegre,RS
127,ab23bc8d29aaf7a3978d8e819817575b,2e61eefc516ee26837d29fd3d76530fa,14600,sao joaquim da barra,SP
128,c82a5e4fafdbeb34f08928ccfba27d14,ca19a17e381182923b66007a351574b7,85854,foz do iguacu,PR
129,7e468d618e16c6e1373fb2c4a522c969,96b1c916f245f2462efcde3fce04bc3e,30421,belo horizonte,MG
130,dc53883e94804c81b4afdf2c23478d97,5ece49e012285b9003d084a4ea8a9c94,9862,sao bernardo do campo,SP
131,53b6d45cb9684a4b93e0ba2030222456,5d348bbc0f1a5cc45c3e4b93b8c9f802,24431,sao goncalo,RJ
132,f7c5afab273b47ab517e096e0219b932,b6c083700ca8c135ba9f0f132930d4e8,8686,suzano,SP
133,faafae37ddb3e4af81c10a397bcca35f,1a7a10e9273fca58179bdd0d40843b0c,7243,guarulhos,SP
134,acca74d2a60c03b46a5256c02cef9244,f34cd7fd85a1f8baff886edf09567be3,89120,timbo,SC
135,cb96e80748675729d4d3857321cacb26,67626c49069bdf05ff127d59a6649948,88348,camboriu,SC
136,05323a24770d4897bba59aab79f6d7b0,56636fd22de1a315b8a50d45cf94d859,95340,nova bassano,RS
137,e255bea28fdeb105b85a23947349cca5,34c6f984b590bbfe3d4d6c76007c0b1c,96215,rio grande,RS
138,8b47e5ba29a9cd9947ee6be2f025ed66,9bbfdf9f7f65b58481e1ed110a2eed46,71665,brasilia,DF
139,c67de3b27c091f07a35cd57362cf225e,0567f279c243671842613f581ed3462c,12929,braganca paulista,SP
140,f0bbb754a5855f669094d5049c09c548,30a7c7292c38ac22477fcb75306ac4ef,78600,barra do garcas,MT
141,0fd53cbc9dc85be3e9d7c6e74bc957a5,ba66b6edd0756a62cb11be4d4655ed32,4960,sao paulo,SP
142,d387341bbce5ab96e3647bb0e8d0b55a,91e6fd64694fa9a828270d442ba88e03,6835,embu,SP
143,f46e1689a2c6031af912a19a489a6329,87edab6661956d4d2f05e205251cf1a4,9784,sao bernardo do campo,SP
144,d6ea00d4a2dca6a01c708931b325a9e5,1d4626b197f66aa6129c135ab09f1a7b,73020,brasilia,DF
145,2f79ca5a979f66eb36747f4b354be942,bb50112c998293f45f49f49704165768,88840,urussanga,SC
146,a6c49eaa9ed575df1a3476b20668ab3b,113bdaf5255ce5a458057ebf9975befb,37589,silvianopolis,MG
147,2f97782bbc64b71cba9e79d12757479b,7aeb8dc11cd50c32f37fea0435c4e9b1,5874,sao paulo,SP
148,8e13b94866f3b17a0b57139b90df1a4e,b778de6d690edae39654f4444e081771,39505,gameleiras,MG
149,f4b8696f625adaeef763cc9cd712c921,ef6b4c0581dbf34e6eb5e33e0094c445,66050,belem,PA
150,dc0a596a36f033e89eeecbbbaa5603e9,8dfb24fac32ec7170821d2be63fa9c1c,37701,pocos de caldas,MG
151,154e666b681104319714a99a3ab71e44,be1e99a0c57d7c3c699cfc4db26c8edf,32070,contagem,MG
152,08ef50ea1923ce347f194bbc8d8e40e9,337691bc9242e1d53d521ed78a12ab8d,11065,santos,SP
153,caa060324a30054bae148e4d7ad1da22,05aa2ef3623cdba9ca3e83b91f1eee5c,12970,piracaia,SP
154,7f2357cfd99c900565e6ffd6d2708d9d,466c3a741a952640c1984a48ebbffbf9,22251,rio de janeiro,RJ
155,d8eaef18d54f26637bdd57fb1254bbb6,09f54e88196d12eba479017f13f0e237,11035,santos,SP
156,eb66863a17ee48ce53653ee4afd4af21,b49d79cdef655bb4cdf8223390c20524,78557,sinop,MT
157,ae8db0691449a44352e7d535ddf78c5e,ad28944afc91824e30366a595654aaa4,11440,guaruja,SP
158,8df178ced93d8d488dfceefc8f619d9a,0b48151c4ac827afeee06ce2d77cc343,6401,barueri,SP
159,3469ebe2f9aa5e08f1a85ecf20b549e0,755bdc2822a8f01cfcec19ae4dcaae66,5590,sao paulo,SP
160,666bc6ad016f3a24ccc0d0bcd878f8ee,a4813c3f53f0652da225d8410cc615a0,95770,feliz,RS
161,f20afd4cc727293b97398aa1c665e9cc,2eac18b475d7d985f0ab52b9c010f59f,4679,sao paulo,SP
162,e559ddc91d9410c38d576e423ffbb67b,de53649541ad2006de823720ad65ca77,30330,belo horizonte,MG
163,cfde53fd036308dba103823ba561b885,610d3e47ad4921adc40aa9fd6bbeeaa5,12270,jambeiro,SP
164,23e22609b3a5ccd8fcf8cd0cf8a28f7f,1da2a3343d3e10a969375849ac5b7f1f,15050,sao jose do rio preto,SP
165,0f3c6edd9f58c263db53fdb1783a249d,3321a75303831a580b0973bbf54900da,35160,ipatinga,MG
166,69572b6a8713a15e9f1fa80b1620daf4,7a78c6e53163e36c68d2f22f5909b0eb,17602,tupa,SP
167,4d5110d0a2b5239cb983610da1d18774,629fb99609e4613c746af4eaa455c91a,4427,sao paulo,SP
168,5195c80d2034a6123f3866574cfffde8,a296df1cf7557b871094bda3d269972e,70750,brasilia,DF
169,bd30c8ec7f7139af7195e1f7f031e131,237c219a24b6a3183a216a5ca00f6edf,89031,blumenau,SC
170,9712f52bb03dbf1e5f778230d13d96cc,49d79c76cf12065b7a08103cdba3e1b8,15275,moncoes,SP
171,21fb2ebc5077f72af04e6ead0763eba5,59150cde6405fb8f31f6dd1882d15754,22290,rio de janeiro,RJ
172,b47973c8ea3acd5c549120a28d31f62c,a05262e3e3de722e0a42cfa3b48e622c,3563,sao paulo,SP
173,80b5a39f1962bdc67b8ac0a96936a7b6,f62f269f9ce7c41d20a90f70df873f42,88330,balneario camboriu,SC
174,c4c3372671aab4ba29e3e410ed8fc5e3,6e4188c01246d30b20d17a1ed42094fe,20030,rio de janeiro,RJ
175,0981cb5376215f2570ccacd95d6ef3f6,8377420a8b3549f6f40dca93815ee602,4723,sao paulo,SP
176,89056b2877a2be69b4e9c9d7ebc3ae5d,43676e9993577d1991036ea6720213de,65430,vargem grande,MA
177,9d46b89032f34a48706407829dbb55b5,8dc17b53543ee0ff19970896cfc6c750,79130,rio brilhante,MS
178,9e0628923d9fe029c079eb11ae72d241,dc643b60537f44f35b2f91610ea64153,36855,eugenopolis,MG
179,a1d79dad5150f0021ad8bc433364aa4f,f1a7919983d547880b4111fd4f77c74d,66055,belem,PA
180,0ca483f116807018eaa073ff9ad84246,fd3c867c2bcd048675609cf2b0f1aedb,15054,sao jose do rio preto,SP
181,277046fb06e3f5185b0f4a816b811286,05292bc3f6db7fd79133285a32a82d53,13142,paulinia,SP
182,019200fa574c9eda0fbc82c71fcc8fbe,7530369a1ddf13882910895b0559423d,3951,sao paulo,SP
183,668719742fade470e60fa657269c7784,a43149b43ab4253753f89fb6909d1371,13214,jundiai,SP
184,8541665e9f73b628748b234cf6bb46bd,c230d0a507ccf302b339305e2acf3376,3127,sao paulo,SP
185,0f2472966982432136bd3dc7098d5bde,58e1140fb8f15f1a010d01a34bfbf77d,9030,santo andre,SP
186,b06429ef920fcfdd75713c712c9ee7b7,9316f45a5da8403a5938bd6069b1a4a7,12240,sao jose dos campos,SP
187,46c6a82294d359a290ff408b11cbb643,1605a6c5d93d3488fb621c5323930795,22251,rio de janeiro,RJ
188,4ad4f929392158a3bb76b3ec02a751b2,25775ec7ac8aff278f093e8614bb3331,13045,campinas,SP
189,332fa01da1b4e11dfbc8df1ed883a467,317a5bc8cf58c4401e221c74d7a51982,30830,belo horizonte,MG
190,029ca19aa34f9311941ab931975cff1b,95363f351776a3f8a43145c79a046053,86806,apucarana,PR
191,2abea2bf3e5611f7a96f8d24f21a7198,ed62ab8aab76f4d4efc4344ba5ef3a6d,52070,recife,PE
192,e4dbb700c76f5706dd58f9b9ef613aed,f8f338d24407d8c6da17ada8bf6eb613,6290,osasco,SP
193,b25c961cb9da931b083a952527eb8956,ce900bc17b3e45ec05956db418d86207,13270,valinhos,SP
194,85c300925a8a3da681a6b021551d239c,a5c133a6a95d06f06939fd961fb8a0c3,9040,santo andre,SP
195,49af8d1256e91058af5b255f4fbc0e6d,7cc3f51930537216ff70ecdc8f506a37,69049,manaus,AM
196,82a5aaed30c2e07b5b0e4cb5dfcc332d,0d77d20b2c7c92602b0c4ec4fe5997af,95595,cidreira,RS
197,eee74b2a9aa0989243d2793c1a90fbf6,a40096fc0a3862e9e12bc55b5f8e6ab2,20561,rio de janeiro,RJ
198,ba12c461af37457048f420e37de2abab,c68949b701afe5343ce845dd492772e8,97700,santiago,RS
199,852947b57caab58c544343592f5e06d2,4f6d635ff2fd4e30ff5369a7b943eb22,8340,sao paulo,SP
200,5e24c55ef0779a3c578d272ff7c3d4fb,226c621e6babfecac4e9e776382c77aa,97340,sao sepe,RS
201,af75138c42a3bc72157eaf45b6da592f,ca87392503c5a503ff16afc9344ebbe0,78580,alta floresta,MT
202,80c74074b2a3c419ee813c0b31ef95c7,e9adf7ea1e1dbb166b5024015154104b,7191,guarulhos,SP
203,314ec9cbe156ddd9cdaa1a9bf021e00e,691d75928efd2c5dd34b678f19783c28,54430,jaboatao dos guararapes,PE
204,1004c05877ddf8196ad1341ca602e628,6ad430c5fac5e72b42f74af4ad7e98f3,5451,sao paulo,SP
205,65c9fdf79fdf0d4b98902fbf9617c171,28da048f094c0c9cbbc5412bcf41b6b0,29395,ibatiba,ES
206,7602193faf4a04077a96dbc64e25e571,2c4f12ef543ba44eead3e3a43c229c11,13188,hortolandia,SP
207,84872d1894135d15c4e51ba68ba3e8fb,3e8f3e58aafa9bb38d7b2ace611ff6af,2376,sao paulo,SP
208,4ad966e1eefc576c04159e46a8e38b20,b73b575cfe44692948a64dbdd55703f2,6719,cotia,SP
209,94cce5d77423fc7926d3af0d01f379ef,dc77e5e1396c807043f506f794d8fd1e,27915,macae,RJ
210,936c4a5189882afd96a500e9650c7222,ec6a3d80eab7e27f7ee8efeb6839eee9,89868,saudades,SC
211,b99054fd23768e0fc903c0eab8a83442,bbbea7f167264b7236e4459dcb0a8838,22220,rio de janeiro,RJ
212,411373e81bbd24b0356ca1274e9c03fe,c555d42202667b1e09e50e7667b6a663,68908,macapa,AP
213,30e8a49cee668a4435b2f91cc77c9d15,000ec5bff359e1c0ad76a81a45cb598f,18160,salto de pirapora,SP
214,ce330ffe33e3f344ad5a80b8410c1ced,4df9aee56fa602c72756abb22ee60b17,6764,taboao da serra,SP
215,e48f50d453ada5bceb41e239a2dc2065,9d85c39a38a86ed13978803d7560c612,75570,bom jesus,GO
216,2c7fd840b20f1551c8a151f86349f19a,4c592d97ec529a019883285afe424187,95124,caxias do sul,RS
217,2e2aceda14bf519194b25f568876ab3d,ef2994ab5e93b358146005d4d3db4880,38415,uberlandia,MG
218,6b4a545e81c747a0f12ec50d9f725d63,533959cf0ee1554e269d8cc79f12a7d1,18900,santa cruz do rio pardo,SP
219,f037c0f3d62d2c77533386a9b4e32883,3cf7c427d21f1f414a8bfceac52e4c58,9950,diadema,SP
220,b6349bdae88bc7c85c4aeb0cb604dac8,b5d37c728f9ea12eae24f87212cf90fa,45320,santa ines,BA
221,55dbeedb7b2bf8d3059f319abe27202f,e44a59cd3178714eaf095face6112af5,23075,rio de janeiro,RJ
222,4b003ee1eabaffe8ff8e6d75394a9b42,941590fb8aef66b3a8352fe7c691879e,48700,serrinha,BA
223,00a39528c677a55852f57235f988b837,9f67d6145893e41e7ada2e646b84f658,18112,votorantim,SP
224,265655cf1f2dfd4fc630004d1fe5f3cb,fc0a9229ea43fea6c9f9d79c06761a1e,13185,hortolandia,SP
225,e0ac2a4e5a234620bfcaef3796384831,14e66b7268fef09f5183f5e3a84cdd91,27580,itatiaia,RJ
226,05075b9433e8f047f3ba7a5ada189809,212c759d8c4f2d4d9d6fd4c7de0afbb3,25245,duque de caxias,RJ
227,d6b41b191f1f643ff583898156e049cf,3a62a4803c77457a96c996a9db36a662,28375,varre-sai,RJ
228,d3ab15f0bd2c58865d566ab645572cd5,9ccfff93c79f3dd996cce15f26480c5b,21615,rio de janeiro,RJ
229,6b53c8e698ffdea3353ba3339aacfa95,184ff574579b06c07152f2ba4ae74106,95095,caxias do sul,RS
230,1681471e9172d7e12ba08e9ac9e8628b,84032c13e75382a35c99ae73156b30b9,20250,rio de janeiro,RJ
231,67a28655b804d6a418964f3dd4e214bc,d10582c312d1c3a03ed8ea136273c54d,29101,vila velha,ES
232,ccb8e120e8af0bbf5a1daa2f21984d7b,97dc91f9e896442f6ac9650bb2a9b594,13053,campinas,SP
233,ee639599beb251bdf7ac32b18eafcfaa,5aa54d66adf169b992129dd4456b048a,23860,mangaratiba,RJ
234,01509d555b8b6775f5847912d8c52d46,cb296f03ccd21cfcb3ba0778c4f3b7d9,12942,atibaia,SP
235,32ef00faaec28f844c83dd9856d67177,803c9b252709beca97a308a9197371ff,5450,sao paulo,SP
236,031cd5f826be3d804771e3e3a1b21a1c,717aa48025662fcf27ddebbecc5f782b,41706,salvador,BA
237,0e19f44898c5554faac8f95f1473bb4b,d197a184e01ac46e6cb6596185bd4db0,57046,maceio,AL
238,db2da0a7e8fe9eff4dca9a362ce81f2d,75d62b9a2050292984f91605099ca0c6,91350,porto alegre,RS
239,9559221419cf73261de39b024545b1b3,9aff27e32725e7f7c395e0a79a5d173d,22620,rio de janeiro,RJ
