,customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
45054,19885b25f450a981e4c9a3e2df120d41,cd11a0920c498edb1da9ecd2d31aa599,8390,sao paulo,SP
45055,a9c2657d6325c3a16a14172b79188fb8,f327bc8aeab6d061c4c573c7e7de7d17,2938,sao paulo,SP
45056,801bb18cc4e4328bfe7c8094fba43fd4,4620f724ea1b3f418e1c692306edd170,14708,bebedouro,SP
45057,d0e3351321cbbc1e4928cac9201c4729,309035839d0c04859125d39311145941,14781,barretos,SP
45058,3eebd8bcf30b51eba628d2da84a7fc2a,fbd491f386bab414e1a5c9990b3a4ea7,2450,sao paulo,SP
45059,96d9829ca69e8dce63b27175fd729e54,24b4663e9ed08d1cf20ab7767b3250a3,9932,diadema,SP
45060,da67a008e8bbd5c0c6e6f9ae44121d84,40248387afb610ac2dde8f020efe6a88,89037,blumenau,SC
45061,a39b1a4ba781c82a8b9166d20c127414,bff4b20991a5c616f5f6ff0fb6bcf0d7,22460,rio de janeiro,RJ
45062,47bddabe94478f5044a7f34cb2bc60ed,3c7891fa487b38cadf9c44feb4bfd130,55014,caruaru,PE
45063,cda922f66aa89653f17a5c2974972168,595d40070599c0a19d03363e16844bd1,26011,nova iguacu,RJ
45064,2acac3dfe4fa0e75b07461873a67e7e6,93027a697145bb67a134f56e9a3f0d9a,66833,belem,PA
45065,f85c84778033505977181ec858c3c07e,4c8810fd8c66d4d2c59cf37fe0ef3778,37140,areado,MG
45066,0efb9bcc26d67d0988006142e31dd13a,99d5d0fd4b317355327c8d1d229fef60,86600,rolandia,PR
45067,7e4c2e786b87284c8c98d5bdcdf063da,15c88177548e0abadd9dc15777591c1b,85780,boa vista da aparecida,PR
45068,bca062b7fa800bf2c7952da1b5778585,02889f45776f057efa2323d295406cf2,93222,sapucaia do sul,RS
45069,647c41a2f25905e22085a06adca6c76f,ea307149babfcd8c426059ca8482558f,57680,boca da mata,AL
45070,4e0516b0703449a20cea0664ab29c339,f4e2749a803a0a9019e6c69bc0e1b2a5,31550,belo horizonte,MG
45071,6e005a23cbd5b225652526efebc0df26,145ec316f5428699441bb4e42ee44280,87043,maringa,PR
45072,4b0352987831be898b4d3a4c0393ec6f,66a649c03a48ef256d23fe024df88835,4965,sao paulo,SP
45073,8e2c53145fab03ecf31eafc3a5eece05,7e81d7c5260c1590c9163a1629e56df4,86695,alto alegre,PR
45074,1a9cd2d193b2d2d3d977d677c7bee0bd,52e05f52b2ccd1945aafaae6ceff7ba1,9750,sao bernardo do campo,SP
45075,af494a72a0ff8e7ccc03fc96250fccb1,83476105a4e9a12fcddd09081dc6cefe,12243,sao jose dos campos,SP
45076,5009c471461106bdc79fe8333e03a7a5,97d5a3c222d46b035442bcbcd810d54d,80330,curitiba,PR
45077,3936365b0df3a48f46163861eaa23db4,223375a331896cbd8946c1edd2dfdde0,2021,sao paulo,SP
45078,f5994fd72a4b5fc12d60b784548d8d7e,bd21b4d01010ab5e6085269bab0d40c3,27943,macae,RJ
45079,a8a1e913ee71a1b8dffb5fb431d3e2b8,fed0cba7953caa9084263997a2d6a0a2,19360,santo anastacio,SP
45080,f9db12713a1ee58b8ecbfef4943a95d6,e8fee231a8a4901e2b0b5a2324eb1405,89160,rio do sul,SC
45081,861ac4d275be7ea89f9c1102a560fb6a,2b8308ae10aec89034e0db68554702bf,6470,barueri,SP
45082,30855ac5f2f9f4dae0c312cce212cd43,4dd12fd555c1b5fd9ce1566838ccb99c,22451,rio de janeiro,RJ
45083,e71b7daec09cf1f42e8764868665e5b0,020311f9fc67a990f3d43b481398a259,81280,curitiba,PR
45084,379a9e6829ec6c022436c3cc4088fe1a,58d0e2c853c7d6c8e8ac7cbf705a4616,76907,ji-parana,RO
45085,9fa2624b235740613073584d127daa3e,b1b97a3a6f1c11d0c0a76d0e5faf546d,9411,ribeirao pires,SP
45086,a276a9e40088e50d8487800a298d4674,3ff2ef675976b10fea529399149fa887,2944,sao paulo,SP
45087,c38e35783caf95e6d79d7394b5b68603,49ba4dd16b884534b6b33f89fe3369e3,98920,horizontina,RS
45088,1e1f25dd8d5d50c2c438163bfd204126,c0d1c485cc68748f953bedc0b453a5d4,37502,itajuba,MG
45089,e87d9abfaba293b9459639b62bfcbf02,79b7f7a3d196394878c4d9987577aeca,22041,rio de janeiro,RJ
45090,fb00fcec2e41b08e44dac5629abfed29,f0f8fdb82b298c54b772345315e19e49,37706,pocos de caldas,MG
45091,a623f9c1f640ca6742364b726e5efda5,d4129cddc2babfee6e14d81e2317d7ae,18022,sorocaba,SP
45092,fb5cd7daf353a08b6910dcf42312dbc5,8e5611044eee2a2bc452010de22fa131,33825,ribeirao das neves,MG
45093,c8bbe53cb751f3c380c8ac856f857b55,3300501afe84f34094fb76684b90bdbd,4722,sao paulo,SP
45094,cc24ed2ed67ceb1f6d4878edeea3aae8,966f8a8d003e2fec8c00e7bfc1e117ac,4278,sao paulo,SP
45095,179b972815353a352428a0ebb6872793,3efe4df288340c55425041192e0badf1,14402,franca,SP
45096,b62588dde27339b3398ae926c807ea8c,673cecc7c7afa1e54c12316ead7e0fa3,96202,rio grande,RS
45097,cdea03736ccfde6bc7471b949d660040,3a9c2c940df5210065368eed1cbc152a,3077,sao paulo,SP
45098,4754486e1645ad01f55a464712ab4965,663e9fc2ff0fe9e5cf1f4427f321e75a,17290,macatuba,SP
45099,173e7153a2524e46e9273d7fa559d42b,575be3b0c46ec3cde9482bb4b41f96be,50710,recife,PE
45100,27f6af0c81fab95708eeab76326d4b4f,5b518776add29ced401d66c76d3f4b47,12947,atibaia,SP
45101,12cec4dfdc542a9bfd8ae48877401524,a69911fa160e2922447fa1ca4708e8cf,37200,lavras,MG
45102,d0fbdcf740e3fed9ef3386ba948f0a1d,2b57f35005e0ecfc6250ae932c4aac95,6412,barueri,SP
45103,9c449813f9569a241e5daa4e2e1ba726,4f6e6a1e4d70f0210c1aa0861dfd5c78,2991,sao paulo,SP
45104,21c545f4466f3b3baf04ae4f5001351c,8ed026cb4acc4a25b4d00d8591039905,13052,campinas,SP
45105,4622254cdb12f6f815e6a8461ae9ddea,a230a68d10c46793875d1513faccb781,75388,trindade,GO
45106,e99e1e11fa176e28f882fc339aeba6d3,5ad2402ad280a4565016316f49c24460,59360,parelhas,RN
45107,5ac65f9c50c32dbce8f2ef6b90b05822,8d80ed24d71a9eec08574161a47291d6,4216,sao paulo,SP
45108,bdf752eeb242f4658f6abceb10e234e6,dd91344e5f6a900e1c58c038d6471007,20541,rio de janeiro,RJ
45109,a519af63d759dfe5ef81ef3546f68035,3ceb582dc344de277d7714a4a4691657,58081,joao pessoa,PB
45110,44acabc45f7d329effe63f3aa22245ee,2cb553ee01d6cd0b5024207c4772f790,26285,nova iguacu,RJ
45111,88dc2fd9f370819ccad550243f836229,c279fd11adcb20e83612c27b91b98048,89709,concordia,SC
45112,f434242d1d0dc1d70997f01f7d02e065,c054e4e459844114768fa2aa954bd471,26510,nilopolis,RJ
45113,4c8042e2e4ec74727a56afeadfa7ed68,6d7a88f4cafc95740e3dab29d90c9c6e,1215,sao paulo,SP
45114,3ad2508b4ed6b3c8907d41ddb692c5d3,26936d6611abe8a6db5f13e2c425338b,22775,rio de janeiro,RJ
45115,1755fad7863475346bc6c3773fe055d3,a5314ac290a8b141491e987ae37aa7cc,13454,santa barbara d'oeste,SP
45116,55a0e99166b39634d9dced4842210f7f,ae0ef1d2e3a62b54a83dadad4db14f5d,18273,tatui,SP
45117,28ce35727750b0376854e6c5063d94e3,54ca9ac4658336d545f25e915689355b,95084,caxias do sul,RS
45118,09459fdb13104dcebd0c08f87be0c08b,dad479d4172b0c7658c65da2b696e3ca,98850,vitoria das missoes,RS
45119,8257e68ea0c6c6bd319175e224c307b7,13205888004daa84fbdb7fb09ce9d2ad,85505,pato branco,PR
45120,c185833d462da144099384d6ac6a1ea2,cf0d8069ba8dcb8fe49baa6a3b3f9f55,74343,goiania,GO
45121,317409042fe3982fa0919b9011ff9494,485b579080cb441d437e6f173753f7a6,88317,itajai,SC
45122,7365b52db410252fe2550d7897a79a6f,7257ee278349b6189c1f05380e328395,70200,brasilia,DF
45123,a70cecf0200548579a652f8e21a28dc4,5f1f0fdf92b6f8c83662f526e363f18c,8725,mogi das cruzes,SP
45124,63eb9f915c5b93b3b133e075be8cc12d,ecc97f913c42ef6a7bbd726dfe46f69c,52011,recife,PE
45125,c96df6d3deff85d63641900cc83bd2e4,405f45b1bd4820a68c040a07210d0d51,65975,estreito,MA
45126,fbf1d555f02296c5d568ba0a59b1d0ec,6334db818e4cf4202b7cffe8b38a8a19,22020,rio de janeiro,RJ
45127,9fc36e91a2c1861c95f1b15bd89a77c6,6ba79e73a5f6b1b6be4daaa21117d5d4,29152,cariacica,ES
45128,601b800732110a9e3695e9c454bfa828,8a11981cadf7feaab34826f59a3185c6,29600,afonso claudio,ES
45129,a94eea151778a67bca934ac8d771b120,5c804b11150a92fa9c838d05c93f3188,74620,goiania,GO
45130,0901a6c3dbfb079995b25de715c83cbe,cb16000261ac2b49bba80d94da84b5a1,37500,itajuba,MG
45131,42fb1d5face0f66d488aa7b934bb6e2b,43ccb0790ee9a0c81036189eba431455,11030,santos,SP
45132,6a14261933e6337fd29022acdd3a26cc,da185a0802cf90b8bc8b687122a57491,5409,sao paulo,SP
45133,09915c12803ae121d230703fdb376015,b4de17398d2dc5bf217db110c3ba67fa,89825,xaxim,SC
45134,98d51e185f51731dfe310ad4f4c16af9,4a162a5419f7cbfd59195ffc458479fb,21380,rio de janeiro,RJ
45135,d08db996b93fd8da923b9be7e886a5a4,be18991fe209e908abc211eee04dac81,88045,florianopolis,SC
45136,a0d3e4c74c41e64fc0e34a1805a0f820,aac6c5c4314e4c2721df1440f0ede0fd,22713,rio de janeiro,RJ
45137,229880d0a2d7a69ecce180bdec6f5781,d9a17f8bb519e86263387ece99150350,13425,piracicaba,SP
45138,13f086098e5127ccae2a020e4fabbdc5,3aa3735d9b66e6722198fc49064304a3,9111,santo andre,SP
45139,9cae1ebde4a8d7f03a92da657abdb51c,4d210caec5d9a335920c4a33e8afe467,33010,santa luzia,MG
45140,3dc5b3bd7190f4a9617a3618e30e60e0,ebd21b296c3b3c9d07f9efc68bf3202e,9895,sao bernardo do campo,SP
45141,a32bfb52b772eb12837ab15df2b165c7,69318bb3bfeda26bfa370962cca70b5e,38790,sao goncalo do abaete,MG
45142,af20e4d9bc9c5a59eca2afb75030eb4a,8d174d46566bd4824dea80be4d00a2ce,27325,barra mansa,RJ
45143,60c4b673871ce8e9f7638fdc42757cb4,a00e0a3b162f9b407172ffd674477ce7,80530,curitiba,PR
45144,c4e2614627156724f3b7f23af512e5d0,deb1fdf2087cc9ccb7cf32accb9bbe53,9861,sao bernardo do campo,SP
45145,ed01365fc6f6e098879c03ae23b0d743,b496a7b69bb36b2db22e69121824b7d1,79085,campo grande,MS
45146,667cece2c46332f911cf581ff412cdf5,8ccb4bbbcf37ed4f584d184a7ceab65d,11680,ubatuba,SP
45147,689a4cf37a1c05c30a86da4fbc13b123,216c37b48c36a491822086d49c226b1a,5420,sao paulo,SP
45148,6da0e50fe88c3fe4ba7f355751ab381e,611810630bb3269b187e65b1fb25e26f,89212,joinville,SC
45149,27d6d357ecb2ca60d9c2a17072be4980,8fe83c0c0bdfbb6db030b68e968667b2,12919,braganca paulista,SP
45150,425303cf0383f08e3aeac0ef4f6dac7e,3f83cc6482add73101d5d76634baca96,23560,rio de janeiro,RJ
45151,266aee2dcb42e400fcbd70f11d6d224d,016e32e564ee03416c6f73e44a4e802a,11065,santos,SP
45152,e3e19da7f1de845ef556c5191c0fccf6,fc58e93ad5f2daf2014c8d138813d1d6,36061,juiz de fora,MG
45153,6a50f6039c1a07d6426115947a4228c6,70aa9ef908248a2ec9e03b77ce1ff357,9320,maua,SP
45154,16495aa2054f83a2b39ef5a5e7cab72f,2d601efccca6a51a82d896a0e9e0e671,9400,ribeirao pires,SP
45155,4bf7d34e26bdfdbb59f2036daacea28c,b211b70dcb2bf8ade45ff6eb205d716d,65060,sao luis,MA
45156,ceb4051c6ffa6d84505741c5f96093f0,0cbb9b3e9e62de51c41fa0e8775a059b,8591,itaquaquecetuba,SP
45157,89adeb7c49556fb4c0ea5a90291e8a62,80b802cd88ff70ff813c1c7ce62084f5,6814,embu,SP
45158,5b3733e7ead849aa9e2c7a2e9bb83a9a,f3f3a0562d4fd7e2c5864ac6c551cd6c,45605,itabuna,BA
45159,38a49a19c6dfe1e2581b373855fc3d8b,2db82e4fa35953583d886035c79e9712,36072,juiz de fora,MG
45160,a3631211bc272aaab72fad2aa11125f9,1abb39330620468379baa8d035a9cca2,4302,sao paulo,SP
45161,ac297eac8d48f3561ed2f5f84c439cfc,81865792a5df52436b4e759b4ba21412,22230,rio de janeiro,RJ
45162,718f0610afda348fc62b2bba11e8ddf8,a1812e70a075e9ac3e1f6d5902a72e4a,37160,campos gerais,MG
45163,85241ef0e6f4c1602d059a41df6418d7,0b9649da7eb04d942c6cc5aadd818ba2,6273,osasco,SP
45164,470fa3fd312895b59fc3b5394bcc99fe,5bbc1bbc5568a1d7c22f7326471e5037,88036,florianopolis,SC
45165,90375cdb2ffb6381f35042caac83a65d,879e52fcfc1cff3833627a733de4a9ff,95535,terra de areia,RS
45166,dc5cdaee8fb928470e237d86e3a75459,58f5a0b391493cf37a8c32956f14d6d1,72430,brasilia,DF
45167,5c5e827a07f0417ee449071f0a3a7052,6976f84ae2c2580fa6a0a07b3ac31872,71218,brasilia,DF
45168,57abe2e14a657e862011387e500abe57,78c5bae602d6d120f6f4ed4acbd46284,9090,santo andre,SP
45169,62286ca771b7e7fc40c28aca1a8a4278,54b860479701b0143d801783b6e87ed4,23934,angra dos reis,RJ
45170,b172fea144901e973afb5abe2e193106,df29f1f6e5d1337efadee674fe6bfe98,4011,sao paulo,SP
45171,42bf25d48013854d11f394ef9ef427a7,7f31cf9189427507d76ff27437f75309,20720,rio de janeiro,RJ
45172,ef5c01ebdd912188ba1f81f4a6b9a902,820fdd31b7c5630cecb51be081a686ac,76801,porto velho,RO
45173,fce8eb224fb44bca516d50d140e88ca0,0ebbc7eb66eec02dbf8ec16bf4df7d4a,47800,barreiras,BA
45174,40f72292979fbeb548f2c32e21759062,af6fd41490042a993cc1d33e42e859ae,79420,camapua,MS
45175,4fb843d304c57182d4aa27bb39ca592b,ad9ea4d00c39f9f3213f2cb69b1bf3a8,14790,guaira,SP
45176,e9185b3210712b4d59df466551941825,e00cd514464e677a426819a99c2846f0,13275,valinhos,SP
45177,97be631d09715d48d5fdc90d8bdc8d9f,84b72567352c55d414356328f7a13e5c,5589,sao paulo,SP
45178,bc3d068a7062de50a2199a7132558eac,5bf3a81ed2bd9ef25495c6cf166cd7e5,19041,presidente prudente,SP
45179,6e8c8dc2d1380ee7a963e31ec01885fe,642d2f704499e433075805fd7316cfcf,7713,caieiras,SP
45180,0687042f138418a235175398780d7d69,d7c4e552ddae617205019b34bfbf5c3a,28540,cordeiro,RJ
45181,9f532ca9ce604eeefe87d7d673b39fa7,a492e9a02439d6e4fc1d915afaae1e97,13203,jundiai,SP
45182,69025827c1e088ba732e7904f14a5c50,5cb4d5e296cb223450e0404e336b6744,11020,santos,SP
45183,04d52731fefc328bb6ece40f6cbdd685,0848ef3901afaa99199cbe1bbbd71e1a,32260,contagem,MG
45184,bb5ecb070b1cabb71470e74ccabb9ad5,f92f6ab3c62a0ea894141b1f06b3f160,78270,salto do ceu,MT
45185,926706c05a2213d48d83de6615700d8a,50bea7168a8493efd89819c4847799d0,74986,aparecida de goiania,GO
45186,04324b8c52e5b8d8f6f4d6d344597ca7,8af6d576758090d95d37b25d8be251ce,72320,brasilia,DF
45187,177a576c3346d73fa4b179ee92d61dbd,0b4c8216356414f6b079d5cb85bad4aa,38408,uberlandia,MG
45188,463b9e51b7530105dbaf4649dd8edf99,79d7df7851e3a54c145338044475bb46,36773,cataguases,MG
45189,e038ce5f1155ad7b6235f4df7ecc77c6,49e653e04b8fbe4832f13fb086775258,68665,garrafao do norte,PA
45190,9da0a4eaab687888548003b3c4e35830,d2fd01ccf79a472224ca397cae3dea23,78740,rondonopolis,MT
45191,38fc30b75b381342c67d25e2f11ccec0,ac32c69c438fa163767f5aa5c4d0b6e1,60450,fortaleza,CE
45192,6513d90a63f4b94c65c7b39a8205a75f,a4ccd4b0c5e09ea0d915740f5e1a5870,65393,buriticupu,MA
45193,932a711f0d0c8d066116ca79e358333b,daf000736a5b97b67531b55ead4aff33,4358,sao paulo,SP
45194,5f5b81ce642e4f5b3dc6685cf9478a39,5aa4d965d44f142fb95ca10c1135150f,12211,sao jose dos campos,SP
45195,b366c01a52e0ec8ad29f7e9411371ad8,d6c14e53d9e7f4f5a3c14192d59d6338,45208,jequie,BA
45196,be4bac7250c87be901bcda46aefafde6,4985c6f86aaf1460d9b6fdc74465a5a5,13044,campinas,SP
45197,c79e2edd31f31992979ab5ead7a9ace6,754bbe1dff9e4a1b5ceaa358da9b0141,85603,francisco beltrao,PR
45198,6251f87eb0685b7a6bd734c99e6240fc,057849337587f53b30857702b3f6a56f,24060,niteroi,RJ
45199,c1a82ba80e99bfff31d8edb5eef82db8,cb6aed72394f4099f2e1eb17f3a0bc26,62380,guaraciaba do norte,CE
45200,d91dc5b08f5bb5e181a878580f4ec576,a4e15c3b37a5bdc379b5d9a8b7b37450,66033,belem,PA
45201,ef6fffb44c4dd02c0e35d6b6f9acf31e,6af40347f5dd7bdd65437a35e1b2fa7b,23064,rio de janeiro,RJ
45202,22b89dce93d025aaff2c256dc12a391f,91a3e33161ed95452fcd6fbd08472c69,87015,maringa,PR
45203,78a198d1efd0b8219f1be948094c5ff0,411e50bb0499cdfa9748d32ca6f7e92d,18010,sorocaba,SP
45204,f9a537570825b53bb35d231a69fda6c8,5f05150e5de4988d4f6331f065d94b1f,6414,barueri,SP
45205,08694effa5271573bb42ce0e483e3e8d,f5777a52ffe0bd4889e875c9d5164924,19010,presidente prudente,SP
45206,9e87d65b2c176633f2117870cba54361,e809753c6b1a42611a960fdcad9c6895,1512,sao paulo,SP
45207,e5f1edf021dcc6c1eb3c135fb48f17d5,7ec962a11b981f234719fd87ba0dff28,26010,nova iguacu,RJ
45208,a69d27c0e2913e640dd382e7ba2b45fa,e0b0b000d4d34ceae95b4697e0dcdc77,6642,jandira,SP
45209,88741bb27ffaff281424cd7349bf090c,bc4c57d80707ddb4b6ac92e88525aa6d,51180,recife,PE
45210,7e5f789e079e767b1048f6f69e3fb67c,abcc989c63277cbc664c1f13e1350892,38400,uberlandia,MG
45211,62e31e8f94b7e3568fbb38530165052b,febadd81570605e3b0e7c70bcd170a81,46425,lagoa real,BA
45212,c573647876009a14fa4e58adfb2531d5,a8cbb9e5d8df4f4750d87964ab5c23b4,32050,contagem,MG
45213,8df8c71565b1b7c5d8bec24a7052ba2d,7840943cd50f71e2a5999a5c92bd9f6c,79004,campo grande,MS
45214,aee6a4b7dd37206736642224fba0de6e,017c477c81dd0f10726f7828f0475c0e,13098,campinas,SP
45215,8b064a200d335d30d609487f84414812,cf645232b948cc7cdc5ee2c542029543,6160,osasco,SP
45216,b8f9f31975e15da84f4e5242ff8a9fbf,c10c5cecff4ef28c11b8267b413e5b87,75908,rio verde,GO
45217,358f85cf4c0ce9baccddaf17d8e5936c,b5db6bae09e9f171ca16a43c5722b8ed,4458,sao paulo,SP
45218,e16dbb19dc066509f763fe7850956959,30f768355fc24e7859298d69a17eb269,24754,sao goncalo,RJ
45219,e6428b88ea8513d718bb4199f280cd77,003800162424b7b5b3d75c9cf22a66e7,44059,feira de santana,BA
45220,9cfd9d8a77d5b3f0ae759ac35bc464e4,8689b3e15d4b16cfd05ecf597a523453,35180,timoteo,MG
45221,220e5bd3db8bb376d06c40093f580649,2b340f83a93754a2bea96e056ddcfe8c,89300,mafra,SC
45222,615b9a669ab79133f57c8e3691b74e06,0d3d43563fe92330212a73663452e4ae,3805,sao paulo,SP
45223,d7eb18e54bebd71ffe7d67e89ad5540a,83935d750c83951d7d0211a3c60e78fd,23585,rio de janeiro,RJ
45224,a0352e4aa2fdae6ed07559c88e1a1c00,3855519123c941dc735353d25756be6d,30390,belo horizonte,MG
45225,edfe96f0a10e2b8cdd3dc777150c2fa0,f1ffb22dc326bc441d4227e481e19518,7745,caieiras,SP
45226,b0f7d66b4d70db11231afb73b21560f6,f7ec0d219aa7c939a20f3505458b812f,21540,rio de janeiro,RJ
45227,542225aee88bf09fe21f73ffe2fd9bff,0f4fa7085026f7954741aed96a172814,90810,porto alegre,RS
45228,0dd5d941a331650044ad8eb21a441fc2,ad5673e29ae7f151eb694d922b0da3e8,95720,garibaldi,RS
45229,8e7d1141a6215378a176dcdabbc6ebe5,f72c4e2b6388e3999f569fb70613253e,88400,ituporanga,SC
45230,43696894b5bf8fbe1a40b2148ea505a0,fbe6316a06058c651539cbf59ec5a0ef,39100,diamantina,MG
45231,ce4803f15b38e1eb49ff6d2080a65179,04b2af3c93e41c92d3bec7434f261be0,2281,sao paulo,SP
45232,9886df160a00026b2dd8aa8eb64a2f16,a684d81ebd52f93260b617b15dc0ddc0,19053,presidente prudente,SP
45233,7db355df99a56ad307464851d9f45e23,b8d470b6fc70c435256c11f6e0352620,99010,passo fundo,RS
45234,df89ed6b30c452e7d4959378606ce553,1315e12c5054350e2028376bbbbfdaf5,31110,belo horizonte,MG
